id,property_address,address_number,address_name,enforcement_proceedings,property_type,property_ward,inspection_thread,inspections_opendate,inspections_closeddate,violation_fire_code,violations_item_number,violation_description
96451,9 Kingsbridge Crt,9,Kingsbridge,No,High Rise,6,_6f1f144A5C288FF,2021-12-15 13:00:09,2022-06-17 17:00:22,2.4.1.1,2,2.4.1.1 Accumulation of combustible materials
96453,25 Fisherville Rd,25,Fisherville,No,High Rise,6,_6f1f17152F9BF6E,2022-02-25 12:27:58,2022-04-13 10:51:23,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
96454,25 Fisherville Rd,25,Fisherville,No,High Rise,6,_6f1f17152F9BF6E,2022-02-25 12:27:58,2022-04-13 10:51:23,1.1.1.2,2,"1.1.1.2 Check, inspect and test"
96455,25 Fisherville Rd,25,Fisherville,No,High Rise,6,_6f1f17152F9BF6E,2022-02-25 12:27:58,2022-04-13 10:51:23,1.1.2.1./6.7.1.1.,3,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
96456,25 Fisherville Rd,25,Fisherville,No,High Rise,6,_6f1f17152F9BF6E,2022-02-25 12:27:58,2022-04-13 10:51:23,2.2.3.2,4,2.2.3.2 Maintenance of closures
96457,25 Fisherville Rd,25,Fisherville,No,High Rise,6,_6f1f17152F9BF6E,2022-02-25 12:27:58,2022-04-13 10:51:23,2.4.1.1,5,2.4.1.1 Accumulation of combustible materials
96458,25 Fisherville Rd,25,Fisherville,No,High Rise,6,_6f1f17152F9BF6E,2022-02-25 12:27:58,2022-04-13 10:51:23,2.7.2.2,6,"2.7.2.2 Requirements for locking, latching and fastening devices"
96459,25 Fisherville Rd,25,Fisherville,No,High Rise,6,_6f1f17152F9BF6E,2022-02-25 12:27:58,2022-04-13 10:51:23,6.3.1.2,7,6.3.1.2 Monitoring
96460,15 Canyon Ave,15,Canyon,No,High Rise,6,_6f1f1AB8EA77760,2022-03-02 12:37:29,2022-05-24 14:52:15,1.1.2.1,1,1.1.2.1 Records to be prepared
96461,15 Canyon Ave,15,Canyon,No,High Rise,6,_6f1f1AB8EA77760,2022-03-02 12:37:29,2022-05-24 14:52:15,2.2.3.2,2,2.2.3.2 Maintenance of closures
96462,15 Canyon Ave,15,Canyon,No,High Rise,6,_6f1f1AB8EA77760,2022-03-02 12:37:29,2022-05-24 14:52:15,7.2.5.1,3,7.2.5.1 Maintenance of certain fire emergency systems
96463,15 Canyon Ave,15,Canyon,No,High Rise,6,_6f1f1AB8EA77760,2022-03-02 12:37:29,2022-05-24 14:52:15,9.6.2.6,4,9.6.2.6 Protection of openings in fire separations
96465,3840 Bathurst St,3840,Bathurst,No,High Rise,6,_6f1f1C9ED6FD52A,2022-01-26 16:00:37,2022-03-11 12:00:25,2.2.3.2,1,2.2.3.2 Maintenance of closures
96466,4160 Bathurst St,4160,Bathurst,No,High Rise,6,_6f1f1CF3239C9FF,2022-01-26 12:00:39,2022-04-07 12:00:28,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
96467,4160 Bathurst St,4160,Bathurst,No,High Rise,6,_6f1f1CF3239C9FF,2022-01-26 12:00:39,2022-04-07 12:00:28,2.2.3.2,2,2.2.3.2 Maintenance of closures
96468,4190 Bathurst St,4190,Bathurst,No,High Rise,6,_6f1f1F823376289,2022-02-25 08:14:33,2022-04-13 11:30:15,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
96469,4190 Bathurst St,4190,Bathurst,No,High Rise,6,_6f1f1F823376289,2022-02-25 08:14:33,2022-04-13 11:30:15,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
96470,4190 Bathurst St,4190,Bathurst,No,High Rise,6,_6f1f1F823376289,2022-02-25 08:14:33,2022-04-13 11:30:15,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
96471,4190 Bathurst St,4190,Bathurst,No,High Rise,6,_6f1f1F823376289,2022-02-25 08:14:33,2022-04-13 11:30:15,1.1.2.1./6.3.2.2.,4,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96472,4190 Bathurst St,4190,Bathurst,No,High Rise,6,_6f1f1F823376289,2022-02-25 08:14:33,2022-04-13 11:30:15,1.1.2.1./6.4.3.3.,5,1.1.2.1./6.4.3.3. Records of Test (Standpipe - FD Connection)
96473,4190 Bathurst St,4190,Bathurst,No,High Rise,6,_6f1f1F823376289,2022-02-25 08:14:33,2022-04-13 11:30:15,1.1.2.1./6.6.3.5.,6,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
96474,4190 Bathurst St,4190,Bathurst,No,High Rise,6,_6f1f1F823376289,2022-02-25 08:14:33,2022-04-13 11:30:15,2.2.3.2,7,2.2.3.2 Maintenance of closures
96475,4190 Bathurst St,4190,Bathurst,No,High Rise,6,_6f1f1F823376289,2022-02-25 08:14:33,2022-04-13 11:30:15,7.2.5.1,8,7.2.5.1 Maintenance of certain fire emergency systems
96490,1050 The Queensway,1050,The Queensway,No,High Rise,3,_6f23855169CEF13,2021-12-06 17:00:10,2022-05-18 08:58:37,2.3.2.1,1,2.3.2.1 Flame resistance of textiles
96491,1050 The Queensway,1050,The Queensway,No,High Rise,3,_6f23855169CEF13,2021-12-06 17:00:10,2022-05-18 08:58:37,2.4.1.1,2,2.4.1.1 Accumulation of combustible materials
96495,186 Kingsview Blvd,186,Kingsview,No,High Rise,1,_6f2397FE026A62E,2021-12-14,2021-12-16,1.1.2.1,1,1.1.2.1 Records to be prepared
96496,186 Kingsview Blvd,186,Kingsview,No,High Rise,1,_6f2397FE026A62E,2021-12-14,2021-12-16,1.1.2.2,2,1.1.2.2 Retention of records
96497,20 Redgrave Dr,20,Redgrave,No,High Rise,1,_6f23b0B4352B00E,2021-06-29,2021-12-13 07:00:00,1.1.2.1,1,1.1.2.1 Records to be prepared
96498,20 Redgrave Dr,20,Redgrave,No,High Rise,1,_6f23b0B4352B00E,2021-06-29,2021-12-13 07:00:00,1.1.2.1./6.3.2.2.,2,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96499,22 Willowridge Rd,22,Willowridge,No,High Rise,1,_6f23b5F654914DD,2021-06-21,2021-06-30 08:30:00,1.1.2.1./2.7.3.3.(3),1,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
96500,22 Willowridge Rd,22,Willowridge,No,High Rise,1,_6f23b5F654914DD,2021-06-21,2021-06-30 08:30:00,1.1.2.1./6.3.2.2.,2,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96501,22 Willowridge Rd,22,Willowridge,No,High Rise,1,_6f23b5F654914DD,2021-06-21,2021-06-30 08:30:00,1.1.2.1./6.3.2.4.,3,1.1.2.1./6.3.2.4. Records of Test (Voice Communication)
96502,22 Willowridge Rd,22,Willowridge,No,High Rise,1,_6f23b5F654914DD,2021-06-21,2021-06-30 08:30:00,1.1.2.1./6.4.3.3.,4,1.1.2.1./6.4.3.3. Records of Test (Standpipe - FD Connection)
96503,22 Willowridge Rd,22,Willowridge,No,High Rise,1,_6f23b5F654914DD,2021-06-21,2021-06-30 08:30:00,1.1.2.1./6.5.5.2.,5,1.1.2.1./6.5.5.2. Records of Test (Sprinkler Alarm Test)
96508,50 Pearldale Ave,50,Pearldale,No,High Rise,7,_6f23bFF794D2A4A,2021-12-10 10:48:09,2022-03-22 15:21:49,2.2.3.1,1,2.2.3.1 Damaged closures
96509,50 Pearldale Ave,50,Pearldale,No,High Rise,7,_6f23bFF794D2A4A,2021-12-10 10:48:09,2022-03-22 15:21:49,2.2.3.2,2,2.2.3.2 Maintenance of closures
96511,251 Jarvis St,251,Jarvis,No,High Rise,13,_6f23cD2DD067046,2021-12-07 14:45:37,2022-04-26 11:20:54,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
96512,251 Jarvis St,251,Jarvis,No,High Rise,13,_6f23cD2DD067046,2021-12-07 14:45:37,2022-04-26 11:20:54,2.4.1.1,2,2.4.1.1 Accumulation of combustible materials
96513,251 Jarvis St,251,Jarvis,No,High Rise,13,_6f23cD2DD067046,2021-12-07 14:45:37,2022-04-26 11:20:54,2.8.2.1,3,2.8.2.1 Measures in a fire safety plan
96514,251 Jarvis St,251,Jarvis,No,High Rise,13,_6f23cD2DD067046,2021-12-07 14:45:37,2022-04-26 11:20:54,2.8.2.1,4,2.8.2.1 Measures in a fire safety plan
96515,251 Jarvis St,251,Jarvis,No,High Rise,13,_6f23cD2DD067046,2021-12-07 14:45:37,2022-04-26 11:20:54,2.8.2.1,5,2.8.2.1 Measures in a fire safety plan
96516,251 Jarvis St,251,Jarvis,No,High Rise,13,_6f23cD2DD067046,2021-12-07 14:45:37,2022-04-26 11:20:54,6.3.1.4,6,6.3.1.4 Fire Alarm Maintenance
96517,251 Jarvis St,251,Jarvis,No,High Rise,13,_6f23cD2DD067046,2021-12-07 14:45:37,2022-04-26 11:20:54,6.5.1.2,7,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance"
96518,44 Willowridge Rd,44,Willowridge,No,High Rise,1,_6f24c0DFBD410EB,2021-02-03,2021-04-30,1.1.2.1./2.7.3.3.(3),1,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
96519,44 Willowridge Rd,44,Willowridge,No,High Rise,1,_6f24c0DFBD410EB,2021-02-03,2021-04-30,2.2.3.2,2,2.2.3.2 Maintenance of closures
96520,10 Willowridge Rd,10,Willowridge,No,High Rise,1,_6f24c15E1DA9EC7,2021-06-23,2021-06-30,1.1.2.1./2.7.3.3.(3),1,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
96521,10 Willowridge Rd,10,Willowridge,No,High Rise,1,_6f24c15E1DA9EC7,2021-06-23,2021-06-30,1.1.2.1./6.3.2.2.,2,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96522,10 Willowridge Rd,10,Willowridge,No,High Rise,1,_6f24c15E1DA9EC7,2021-06-23,2021-06-30,1.1.2.1./6.3.2.4.,3,1.1.2.1./6.3.2.4. Records of Test (Voice Communication)
96523,10 Willowridge Rd,10,Willowridge,No,High Rise,1,_6f24c15E1DA9EC7,2021-06-23,2021-06-30,1.1.2.1./6.4.3.3.,4,1.1.2.1./6.4.3.3. Records of Test (Standpipe - FD Connection)
96524,10 Willowridge Rd,10,Willowridge,No,High Rise,1,_6f24c15E1DA9EC7,2021-06-23,2021-06-30,1.1.2.1./6.5.5.2.,5,1.1.2.1./6.5.5.2. Records of Test (Sprinkler Alarm Test)
96527,2314 Islington Ave,2314,Islington,No,High Rise,1,_6f24cAB9299E18B,2021-07-16,2021-09-08,1.1.2.1./2.7.3.3.(3),1,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
96528,2314 Islington Ave,2314,Islington,No,High Rise,1,_6f24cAB9299E18B,2021-07-16,2021-09-08,1.1.2.1./6.3.2.2.,2,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96529,2314 Islington Ave,2314,Islington,No,High Rise,1,_6f24cAB9299E18B,2021-07-16,2021-09-08,1.1.2.1./6.3.2.4.,3,1.1.2.1./6.3.2.4. Records of Test (Voice Communication)
96530,2314 Islington Ave,2314,Islington,No,High Rise,1,_6f24cAB9299E18B,2021-07-16,2021-09-08,1.1.2.1./6.3.2.6.,4,1.1.2.1./6.3.2.6. Records of Test (Smoke Alarms)
96531,2314 Islington Ave,2314,Islington,No,High Rise,1,_6f24cAB9299E18B,2021-07-16,2021-09-08,1.1.2.1./6.4.3.3.,5,1.1.2.1./6.4.3.3. Records of Test (Standpipe - FD Connection)
96532,2314 Islington Ave,2314,Islington,No,High Rise,1,_6f24cAB9299E18B,2021-07-16,2021-09-08,1.1.2.1./6.5.5.2.,6,1.1.2.1./6.5.5.2. Records of Test (Sprinkler Alarm Test)
96540,25 Lower Simcoe St,25,Lower Simcoe,No,High Rise,10,_6f24fDDE470456C,2021-12-07 16:08:08,2022-02-15 14:10:59,1.1.2.1,1,1.1.2.1 Records to be prepared
96541,25 Lower Simcoe St,25,Lower Simcoe,No,High Rise,10,_6f24fDDE470456C,2021-12-07 16:08:08,2022-02-15 14:10:59,2.2.3.2,2,2.2.3.2 Maintenance of closures
96542,126 Simcoe St,126,Simcoe,No,High Rise,10,_6f24fECF68B585C,2021-12-07 16:08:39,2022-07-07 16:11:05,1.1.2.1./7.3.1.2.,1,1.1.2.1./7.3.1.2. Records of Test (Smoke Control)
96543,126 Simcoe St,126,Simcoe,No,High Rise,10,_6f24fECF68B585C,2021-12-07 16:08:39,2022-07-07 16:11:05,2.2.3.2,2,2.2.3.2 Maintenance of closures
96544,126 Simcoe St,126,Simcoe,No,High Rise,10,_6f24fECF68B585C,2021-12-07 16:08:39,2022-07-07 16:11:05,2.4.1.1,3,2.4.1.1 Accumulation of combustible materials
96545,126 Simcoe St,126,Simcoe,No,High Rise,10,_6f24fECF68B585C,2021-12-07 16:08:39,2022-07-07 16:11:05,2.7.3.2 (1),4,2.7.3.2 (1) Exit Signs
96548,95 High Park Ave,95,High Park,No,High Rise,4,_6f2541B0821F4B9,2022-01-11,2023-07-28,1.1.2.1./6.3.2.2.,1,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96555,65 High Park Ave,65,High Park,No,High Rise,4,_6f254B956261A1E,2022-01-11,2023-07-28,1.1.2.1./6.3.2.2.,1,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96566,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,1.1.2.1./2.7.3.3.(3),1,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
96567,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,1.1.2.1./6.2.7.5.,2,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
96568,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,1.1.2.1./6.3.2.2.,3,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96569,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,1.1.2.1./6.3.3.8.,4,1.1.2.1./6.3.3.8. - Records of Test (Smoke Alarms)
96570,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,1.1.2.1./6.3.4.8,5,1.1.2.1./6.3.4.8 Records of Test (Carbon Monoxide Alarms)
96571,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,1.1.2.1./6.4.3.7.(1),6,1.1.2.1./6.4.3.7.(1) Records of Test (Standpipe - FD Connections)
96572,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,1.1.2.1./6.5.5.3.,7,1.1.2.1./6.5.5.3. Records of Test (Water Flow Test)
96573,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,1.1.2.1./6.6.3.5.,8,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
96574,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,2.2.3,9,2.2.3 Closures
96575,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,2.4.1.1,10,2.4.1.1 Accumulation of combustible materials
96576,2825 Islington Ave,2825,Islington,No,High Rise,7,_6f2663E09BB558A,2021-12-08 10:36:33,2022-08-24 14:43:17,6.3.1.4,11,6.3.1.4 Fire Alarm Maintenance
96578,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,1.1.2.1./2.7.3.3.(3),1,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
96579,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,1.1.2.1./6.2.7.5.,2,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
96580,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,1.1.2.1./6.3.2.2.,3,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96581,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,1.1.2.1./6.3.3.8.,4,1.1.2.1./6.3.3.8. - Records of Test (Smoke Alarms)
96582,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,1.1.2.1./6.3.4.8,5,1.1.2.1./6.3.4.8 Records of Test (Carbon Monoxide Alarms)
96583,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,1.1.2.1./6.5.5.3.,6,1.1.2.1./6.5.5.3. Records of Test (Water Flow Test)
96584,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,1.1.2.1./6.5.5.4.,7,1.1.2.1./6.5.5.4. Records of Test (Dry Pipe Trip Test)
96585,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,1.1.2.1./6.6.3.5.,8,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
96586,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,2.2.3.2,9,2.2.3.2 Maintenance of closures
96587,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,2.4.1.3,10,2.4.1.3 Waste receptacles
96588,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,2.7.3.1,11,2.7.3.1 Exit signs
96589,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,6.2.1.2,12,6.2.1.2 Maintenance
96590,4800 Jane St,4800,Jane,No,High Rise,7,_6f266E8D5AEE6A3,2021-12-08 08:39:11,2022-09-14 13:33:25,9.6.3.6,13,9.6.3.6 Exit signs
96596,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,1.1.2.1./6.2.7.5.,1,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
96597,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,1.1.2.1./6.3.2.2.,2,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96598,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,1.1.2.1./6.3.3.8.,3,1.1.2.1./6.3.3.8. - Records of Test (Smoke Alarms)
96599,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,1.1.2.1./6.4.3.8.,4,1.1.2.1./6.4.3.8. Records of Test (Standpipe - Hotels)
96600,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,1.1.2.1./6.5.5.3.,5,1.1.2.1./6.5.5.3. Records of Test (Water Flow Test)
96601,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,1.1.2.1./6.7.1.1.,6,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
96602,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,1.1.2.1./7.3.1.2.,7,1.1.2.1./7.3.1.2. Records of Test (Smoke Control)
96603,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,2.16.2.1,8,2.16.2.1 Installation requirements
96604,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,2.2.3.2,9,2.2.3.2 Maintenance of closures
96605,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,2.2.3.4,10,2.2.3.4 Door in a fire separation
96606,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,2.3.1.1,11,2.3.1.1 Inspection of fire dampers and fire-stop flaps
96607,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,2.3.2.1,12,2.3.2.1 Flame resistance of textiles
96608,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,2.8.2.1,13,2.8.2.1 Measures in a fire safety plan
96609,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,2.8.2.1,14,2.8.2.1 Measures in a fire safety plan
96610,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,6.2.7.2,15,6.2.7.2 Examination
96611,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,6.4.2.1,16,6.4.2.1 Hose stations
96612,775 King St W,775,King,No,High Rise,10,_6f2803A05333AA7,2021-12-09 12:46:04,2024-01-11 15:00:00,6.5.6.5,17,6.5.6.5 Spare sprinkler heads
96613,18 Concorde Pl,18,Concorde,No,High Rise,16,_6f28051F1943AD3,2021-12-08,2021-12-15,1.1.2.1,1,1.1.2.1 Records to be prepared
96614,18 Concorde Pl,18,Concorde,No,High Rise,16,_6f28051F1943AD3,2021-12-08,2021-12-15,6.5.1.5 (1),2,6.5.1.5 (1) Obstructions
96615,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,1.1.2.1,1,1.1.2.1 Records to be prepared
96616,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,2.16.2.1,2,2.16.2.1 Installation requirements
96617,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,2.2.2.1,3,2.2.2.1 Damaged fire separations
96618,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,2.2.3.2,4,2.2.3.2 Maintenance of closures
96619,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,2.4.1.1,5,2.4.1.1 Accumulation of combustible materials
96620,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,2.7.3.3,6,2.7.3.3 Emergency lighting
96621,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,3.3.2.6,7,3.3.2.6 Fire access aisles
96622,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,6.5.1.5 (1),8,6.5.1.5 (1) Obstructions
96623,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,7.2.2.1,9,7.2.2.1 Testing
96624,44 Valley Woods Rd,44,Valley Woods,No,High Rise,16,_6f280DCE956D302,2021-12-08,2022-03-24,9.6.4.2,10,9.6.4.2 Automatic detection
96626,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,1.1.2.1./2.7.3.3.(3),1,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
96627,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,1.1.2.1./6.3.2.2.,2,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
96628,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,1.1.2.1./6.5.5.3.,3,1.1.2.1./6.5.5.3. Records of Test (Water Flow Test)
96629,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,1.1.2.1./6.5.5.4.,4,1.1.2.1./6.5.5.4. Records of Test (Dry Pipe Trip Test)
96630,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,1.1.2.1./6.6.3.5.,5,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
96631,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,1.1.2.1./6.7.1.1.,6,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
96632,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,1.1.2.1./7.2.2.1.,7,1.1.2.1./7.2.2.1. Records of Test (Elevator)
96633,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,1.1.2.1./7.3.1.2.,8,1.1.2.1./7.3.1.2. Records of Test (Smoke Control)
96634,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,2.2.3.2,9,2.2.3.2 Maintenance of closures
96635,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,2.8.2.5 (1),10,2.8.2.5 (1) Posting fire emergency procedures
96636,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,6.2.4.3,11,6.2.4.3 Distance above floor
96637,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,6.2.6.13,12,6.2.6.13 Extinguishers for Class C fires
96638,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,6.3.1.2,13,6.3.1.2 Monitoring
96639,3121 Sheppard Ave E,3121,Sheppard,No,High Rise,22,_6f2820C4D97593F,2021-12-15,2022-06-14 16:00:00,6.5.1.5,14,6.5.1.5 Obstructions
96641,15 Vicora Linkway,15,Vicora Linkway,No,High Rise,16,_6f283BC6E00A46B,2021-12-17 13:24:04,2022-04-07 09:29:36,2.2.3.3,1,2.2.3.3 Operation of closures
96642,15 Vicora Linkway,15,Vicora Linkway,No,High Rise,16,_6f283BC6E00A46B,2021-12-17 13:24:04,2022-04-07 09:29:36,2.4.1.1,2,2.4.1.1 Accumulation of combustible materials
96643,15 Vicora Linkway,15,Vicora Linkway,No,High Rise,16,_6f283BC6E00A46B,2021-12-17 13:24:04,2022-04-07 09:29:36,2.4.1.1,3,2.4.1.1 Accumulation of combustible materials
96644,15 Vicora Linkway,15,Vicora Linkway,No,High Rise,16,_6f283BC6E00A46B,2021-12-17 13:24:04,2022-04-07 09:29:36,2.7.2.2,4,"2.7.2.2 Requirements for locking, latching and fastening devices"
